user_id,sku_id
40712,63006
7946,153551
7947,135272
40716,68856
40718,72967
83245,68767
7953,140921
7954,75851
7955,11257
40725,135272
73495,7746
40730,163645
73500,20719
73502,62351
40736,107188
73505,47193
7977,117882
7978,14433
73518,73712
7984,39139
7985,47895
7987,141827
7989,143981
7990,28276
7991,39425
40760,22469
73530,97025
40763,9925
40765,28276
7999,17660
73537,32465
40770,24411
57228,55092
99639,25227
8012,164211
40782,110417
8015,153807
102379,33445
73555,168637
40788,31662
40789,126144
8024,88171
40793,43025
6799,63006
40797,57018
8030,13349
40803,138778
8037,66220
40806,79113
40808,36307
83260,61531
40811,54209
8046,86220
34109,126018
40817,72967
74468,36638
93014,39139
8053,63792
8054,45173
40823,45678
55956,135272
73594,75836
34111,126906
8060,166822
72341,11640
73600,85780
8065,154636
40835,149641
73604,6533
8069,109349
8072,79636
8074,157120
11180,77792
40845,45669
8080,20308
73620,6533
8088,62829
8089,50688
8092,90902
73629,72967
8094,155017
40864,103132
8097,21147
73634,108824
40869,36307
40871,145895
39580,28276
40875,74054
8109,114409
40878,90761
40880,154636
8113,57018
73650,15661
40883,57018
58100,62863
40887,28688
40888,135376
8121,29411
8122,75527
8128,21147
8133,18412
8135,5825
8137,47408
61431,5825
88738,6533
8142,166707
40918,125412
40922,103132
34127,75679
73693,81515
40926,150879
73695,61226
99664,94556
40930,166772
40931,156471
8164,132417
99665,3468
69013,7449
40938,125110
40939,154636
40940,135376
40942,77527
73711,141388
40944,75851
92083,18412
66899,103132
40950,136431
39593,60861
84289,22962
8186,7746
73723,156471
40959,48000
55979,54209
8198,106704
90443,14181
99671,85909
77826,30183
66832,141226
40975,57018
8210,25227
40979,109144
73749,83098
73750,84409
8216,12564
40985,12564
73754,153395
8220,72348
73757,143527
8222,28276
40991,152872
8224,93994
101548,84389
40995,142160
40997,152786
40998,63006
73769,129598
73770,106759
93673,52476
41004,118051
41005,78508
41006,103132
41008,69209
41009,8753
8242,31302
50526,15259
73783,61126
8250,161870
41020,122497
41021,104933
8254,15010
8255,47895
41024,61531
41025,113185
41028,19662
73799,120498
8264,63006
8265,32465
73802,21147
61453,31662
41041,42199
41043,45980
41046,166354
50532,44854
41050,88312
8287,85780
41058,98634
67926,126018
41062,52343
41064,117882
8299,118630
73837,32465
41071,151236
8305,137193
8306,20719
73845,112550
83305,132782
73848,21147
8313,164506
94110,9702
39615,20719
8316,130563
41085,61531
73854,166707
39616,129131
58687,41101
68796,83834
8328,143981
73868,117882
72386,38222
8337,62863
60940,128988
41111,18412
41113,77571
8347,135064
8349,81131
8350,149044
41119,47193
8352,169445
8354,11876
12315,164954
72390,113452
41126,122664
90842,25227
41134,28688
8370,125188
8372,107309
77854,62863
73910,91393
8376,5825
41147,97024
8381,101001
73918,140741
41153,54209
82981,44854
73924,157508
8389,35085
41159,21159
8392,48895
87782,135272
8396,97025
41166,25987
8399,105971
41169,54357
73939,25362
101049,112141
88782,62502
8406,117882
50553,104605
82264,27582
6863,45980
8414,12564
73952,5505
41186,20719
41187,154636
41188,51307
73958,28276
88785,36171
39561,21147
73966,55399
73967,59175
8434,118415
8436,9702
73973,135376
41206,117452
61481,70491
41209,117882
67931,62863
8443,75398
73980,127735
8447,128979
73986,77362
73987,166354
73988,90902
8453,109518
41224,52343
8457,133484
41226,72967
73995,102488
73996,76996
71205,57161
76653,24688
74002,85780
85485,99905
62032,113697
74011,45857
8476,140458
97863,125188
74014,167923
8479,97025
41249,103350
41250,144129
8484,20719
41253,22140
8490,133766
74027,57161
41261,114568
61386,22140
77753,91922
74034,72967
8499,81163
8503,23696
74040,55143
41273,72024
8511,8753
8512,47408
8514,111527
66955,51558
74052,142140
77878,103887
74054,94461
8519,111527
8524,32796
56034,74499
8528,140921
8529,5825
74067,14163
41303,52830
74072,135272
8537,90294
8538,31662
74076,107012
8541,14433
41312,62863
8547,156423
74084,145990
41317,72967
8550,77048
50577,52343
8552,5825
41325,37441
8558,28276
94269,127838
8562,163550
74099,31662
41332,22469
8570,26372
8571,49350
73391,159184
8574,5888
8576,84389
8577,163206
8578,70491
94330,117771
61505,12564
8584,156064
41353,20308
8587,113963
8589,78894
101095,102098
41359,65233
66968,94561
12355,123328
74132,69382
66969,32465
41369,97502
41371,5505
8604,149641
41377,94944
8613,122497
8614,4595
41383,116910
41384,116489
8619,32465
41389,7199
8622,105352
8624,57239
8626,47157
74164,166707
41399,85780
98489,111778
41405,18412
74176,72967
62482,170400
41412,61531
41413,57018
41415,156696
41416,97007
74185,63006
41422,32465
56056,141198
41426,147796
83363,101181
65756,94014
41430,117692
41431,81163
8665,58768
41434,66022
84074,103652
74205,52343
41438,14163
74208,77571
8674,127838
41444,5888
8677,4723
8678,69209
8680,132190
8681,134906
74218,14577
8683,5825
8684,90456
41453,150041
41454,21159
8687,13785
8692,163645
8694,5825
8695,84409
8697,140042
41467,62863
74236,71110
74237,32465
81060,166707
8704,107012
41476,12564
74246,24371
41485,83325
41488,153051
74257,20819
8723,59869
8726,149641
8727,32465
74264,52343
8732,85780
74269,5505
8734,169735
41505,117882
41509,5505
74278,92909
100675,149641
77917,127735
74288,145705
74291,105064
74296,169819
71215,11766
102548,115836
8764,9087
8765,127189
41534,38222
41536,106647
41538,64433
41541,135272
41542,18132
8776,103132
41546,166813
74316,153395
8782,47193
8784,111532
41555,127841
72462,144742
8792,108858
98753,154636
8794,119979
41563,63006
41564,114202
74334,79636
94130,75796
8800,149641
41570,47107
8804,132782
8807,13207
86039,63006
8815,115851
94768,57018
72467,64185
41588,144305
8822,102034
41593,11728
8829,40713
74255,63006
41602,105559
41604,44605
41605,88457
41607,7036
41610,142295
74379,31662
74380,42199
50626,78869
99172,26820
8854,160600
50628,69623
41630,7196
77936,127259
41635,153551
93459,20719
41638,79080
8874,154208
41645,170215
8879,32465
66181,160217
8882,147796
8884,117692
8891,82495
83402,36638
41664,139565
8898,22962
41668,149641
41670,25227
41672,18585
8905,37427
81040,89802
39714,95976
8911,44605
74448,47408
41681,56550
8916,77571
41685,52571
41686,147796
93043,30827
8924,95399
61562,153051
41695,10412
8932,106647
34257,91048
41706,145990
6951,142829
8944,9968
70130,149641
74482,103652
34259,143981
74484,153726
8950,154636
88873,135272
41722,154636
74493,128416
34261,12564
41728,58585
41733,5825
74502,65520
71419,170626
74507,163550
8972,18412
41741,63006
74513,44605
77955,92353
84316,130948
41753,119697
6959,7975
34266,153726
41760,37427
8993,154636
67035,5505
8997,13931
41766,149641
8999,12564
9001,20308
9002,63006
99805,23757
77960,143962
88883,64433
97793,56625
50654,109726
74552,30479
91955,135272
9018,149641
99593,62863
65768,5505
14485,57018
41794,167980
9027,85780
74564,56792
74568,124869
41801,49474
41804,646
41805,122312
77748,47193
12430,107711
9046,21147
88889,39425
74584,144821
41817,60861
9050,138684
9051,46622
99177,59366
41822,153293
74592,57018
41825,83347
74594,63006
72507,135272
9060,143296
41830,90902
9065,128747
2484,134105
41837,3776
41838,84389
9071,37995
41843,152179
9076,45980
74619,63006
9084,45980
55950,162344
9088,70839
41857,29411
41859,128416
41860,93295
41861,38174
74630,145641
95231,50688
41865,169819
9098,102483
94359,18412
9100,5825
17901,31662
74640,154636
9105,145641
9106,86220
9107,38604
74646,112274
9112,129711
41881,90646
41887,59175
9120,89847
74657,7746
41895,10677
41897,57018
9131,1203
41901,107178
41903,31960
9136,45656
41905,93652
9138,165190
89751,64197
74679,169886
9145,79520
41919,65520
9152,135409
9153,60533
9154,113675
41923,60293
99697,154623
99353,6156
9163,57018
41933,93994
41936,19253
74707,86220
82140,101664
99833,46990
74712,125188
9177,45980
74714,12564
9180,128567
9183,18912
41952,27659
41953,73398
41955,164211
102872,15461
9190,45980
74729,78894
41964,64974
9198,12564
12456,37009
50687,135859
74750,150535
41983,85650
74752,110107
9218,139174
88918,58391
41993,3067
41995,46673
99600,48694
88920,17529
9236,18412
42006,37441
9243,10167
42012,149641
42013,65914
42014,72967
42015,56618
78000,63814
9253,114568
9254,108381
74791,142140
61618,55715
42030,113305
9264,159397
42034,6533
72542,7047
9270,20330
42042,72967
9275,151327
42049,83009
42050,72348
88929,163392
42060,20719
42064,144902
42065,102488
74834,4723
50702,37427
42073,84639
42076,79520
42077,51916
42078,94380
9311,86046
74851,132826
42087,32465
42090,36307
73416,85909
9327,5825
44798,78304
9330,169819
12313,134906
9333,154270
78015,45980
9341,24688
74878,135272
67961,111391
9345,31962
9346,129537
9347,108824
74888,108673
42123,42639
74893,59175
74895,42199
42134,88764
9368,84389
42137,30195
9373,72967
42142,13334
9375,85557
42144,136019
83238,163645
88225,54357
42153,125756
74939,161397
9406,47193
89971,128466
42176,83325
42177,88295
45259,144245
42182,149841
74951,116881
42184,75018
9418,93070
42188,68767
42189,66968
9422,72967
61645,140807
53779,63006
9429,20308
42198,42721
93060,72508
78031,85780
42204,126144
42205,21078
74975,57018
96424,24900
42210,44042
74979,115851
74981,28276
9446,150879
9447,90402
42216,127816
9450,72967
42219,93852
9452,59366
9458,95771
94419,15259
74996,97024
39806,152042
9462,18412
9464,57161
42233,142667
9466,51558
39807,40623
42236,57161
72576,10677
9475,19662
9476,22469
9477,52343
88961,140687
75016,122664
42249,87901
9484,5499
42253,125188
42255,37995
77786,30678
42259,32465
76695,51558
9494,63006
12505,142140
9496,90402
50735,134683
42269,36371
9502,119979
42271,145641
42273,114132
42274,85780
75043,44781
42277,143981
42278,20719
9511,63006
42280,2378
42281,47157
42287,73398
9520,57018
42290,85049
75060,63846
42293,32465
42295,101181
61663,75877
94229,53857
84298,33559
9536,163495
90663,2378
42307,134619
42308,1203
42309,25003
96337,79636
9543,101181
56204,147796
42317,18412
75088,27034
42321,164211
103451,109767
9555,89802
42324,15734
9557,94561
42326,155389
9561,47193
42330,52476
82153,16127
75102,135272
9569,135376
79971,45311
42340,166876
9573,2100
9575,128747
42345,142477
42350,31662
93065,66638
72296,166041
42357,109728
99612,146523
7060,9968
75130,37957
83519,62863
9596,31662
78058,70839
7061,154636
42368,99415
75139,88743
75142,148209
102105,168397
9610,72967
88983,93404
65313,21147
83523,36307
9623,134619
100229,4470
9627,90456
75164,163392
9631,154636
72603,140689
101603,18912
75176,97024
9641,103132
75178,42199
9645,102527
75182,72597
9648,164318
42420,92909
75192,41009
9657,35085
39839,20819
42430,37957
70154,107012
42435,7199
42440,156471
9674,97007
75211,149641
9676,17032
9678,28276
42447,22469
42448,133029
75218,20819
9684,164506
64699,32465
9687,32465
72376,106971
9692,49126
94458,62863
9696,61796
9699,167310
42468,62351
42472,85780
9709,12564
9712,111532
86045,71940
96833,12564
9719,81163
75256,22140
42491,21147
99575,165614
75262,27582
42495,166278
9732,112332
42502,31700
93683,61796
82990,276
50775,62863
39853,29928
9745,153395
9750,170400
42519,122886
9752,125188
42521,22499
42526,112919
70543,12564
9761,94561
9765,17470
42534,97007
39857,153807
42538,126092
89265,128988
9774,7746
83549,114568
9777,153551
72340,78832
42551,88764
42552,85780
9788,160476
42558,69342
75327,74798
42560,85780
9793,72967
67976,117996
42563,131895
75332,138151
66885,88867
75335,151242
42569,141198
42571,52343
94477,112550
102142,52343
9815,111472
67172,22140
9819,38222
9821,64974
75358,74049
94480,154636
42595,119979
67174,81865
9830,105971
75367,123578
42601,44605
42602,128988
9835,170400
55975,43109
75376,63006
9842,112068
75382,131149
9847,50416
9848,132782
42618,170497
9854,57161
42625,5916
75395,165190
42630,72967
42632,30183
9867,125756
9871,47408
72643,57018
9877,6533
9879,43062
75418,10677
42651,126146
75420,67876
42655,27582
9888,125756
42658,85780
79063,125188
42661,62863
9895,37638
9896,63006
42666,154636
72647,124536
88711,11876
42674,107012
67187,113494
42677,69209
9910,57018
42680,52343
75451,113697
75455,155389
49431,63006
42689,126535
61729,12564
9930,145895
9931,73383
42701,72967
42703,63006
9937,84409
101104,128567
42710,92392
9943,51307
67061,162671
42715,109690
91986,69355
75486,12564
42719,69623
42722,41084
83579,156471
93806,40336
9962,146704
34429,164258
75504,68615
9970,25227
9973,154636
67982,127735
89044,111527
40704,119111
7125,22962
101759,61581
42756,125188
83585,145807
75528,82600
75531,87901
9996,41009
75536,85780
10002,25227
75539,55674
42772,60870
10006,145895
10010,5505
78127,69209
7130,133121
99973,68767
42784,126535
55981,125446
42786,160476
10019,28276
10022,159187
39900,135272
75562,65488
10027,5825
78130,143527
10034,157750
42803,32056
10036,65914
42805,75527
10039,45980
91721,119111
42809,88798
10042,72348
42813,151484
10049,80462
10051,117144
45366,75849
75592,61394
10059,63206
10060,81131
42829,2101
10062,53638
67213,37427
67985,24048
42833,53865
39907,61531
95431,101181
42838,86227
10072,95
75609,154636
42843,78894
94522,10130
88717,115634
99984,44854
51296,156484
78139,108858
70107,5825
10091,130948
75628,57845
10095,102098
39912,28295
71746,7746
61758,20719
73827,94561
78836,57018
10106,97954
10107,32465
42876,73469
97447,103014
50837,164211
61760,59366
75652,26672
42885,12564
75655,32465
75657,52343
75660,82855
7149,90761
42897,39721
98963,1203
75669,59409
67225,65187
10136,78285
10137,41520
93031,164544
42907,90902
7152,56550
10146,147016
42915,72967
10148,14433
94175,75877
42921,14739
75690,57018
67229,19062
42930,79520
72691,54357
10165,145641
42936,15259
42937,153551
42938,23696
42939,127103
42946,78508
42949,20819
42950,17416
12620,43405
88689,102488
39927,34782
42956,154636
10194,60861
42963,80719
42964,153551
75733,15106
42966,135272
77745,116730
73841,70936
10206,18412
34469,104129
75744,30183
10209,89802
97396,66291
10215,116276
10220,51384
42989,128567
61779,55528
42996,125110
10230,160600
10232,128977
43002,20819
75774,52343
43007,72967
10240,75877
10241,81829
10242,75489
43011,142140
10244,133134
43013,119111
10247,62872
43017,113675
10250,135376
39938,57018
10255,154059
10256,88685
55989,5888
43026,140741
75803,151861
10268,146523
10272,153395
10275,6809
10276,31662
10278,44854
10281,12564
43050,131895
43054,62351
43056,47213
100019,7614
99797,36307
75830,129010
75831,66131
10298,5916
10299,135272
10301,106843
10306,69209
10309,63006
90907,170699
43081,134851
82178,52283
43083,144549
43085,22876
75854,14163
43087,141243
43089,21147
10322,68615
61795,32465
10324,129598
10326,62863
75863,41101
10329,84409
43099,50290
10332,158623
10333,37957
75873,52343
43109,52343
10350,143527
10351,20819
43120,104845
10353,67610
75890,99415
75895,149841
43129,160476
10362,57018
7189,28276
43136,74517
50880,37546
10372,140921
98547,120803
75913,57018
10378,86242
23575,63115
43148,69460
75924,57161
7193,86942
10394,75877
43165,120878
43171,170215
43172,102488
100038,166707
10406,20308
75943,125756
72732,116246
75946,60861
43179,144821
7197,89874
10419,146704
43190,107012
75960,147796
75965,38741
43202,164211
43203,41009
10437,23696
10438,81708
75975,50225
10441,68328
43213,82824
10447,168043
10449,160600
60360,96652
43221,164506
10458,69623
43229,15921
10463,65520
43233,103132
43236,53363
76005,161251
10470,21147
10471,132417
43241,37957
43242,97025
70181,131278
76016,149223
10481,5888
10483,110904
43256,20719
10492,161265
76030,164609
43264,69209
10498,87418
10499,91048
10500,167118
10502,81163
10507,98107
10508,53906
43277,12564
10511,16141
43281,31662
43282,14163
43283,57161
10516,61531
10517,108824
83276,70839
10521,44854
10522,135272
10529,22469
10530,65441
43300,114568
10533,103132
10534,144742
39985,24617
10536,92555
10537,133766
43308,90402
43309,93994
76078,79520
10543,141724
101826,145303
12680,44854
43314,157595
10548,13931
43318,65441
76087,57845
43325,63006
10558,36307
83680,20719
61835,152179
43332,11766
10566,79520
10567,93295
85460,102488
76109,54209
43342,57161
76112,37638
10577,47213
100067,31662
43348,60861
10584,12564
83684,32465
43355,149641
10588,3067
71648,14181
80005,57018
10594,160476
76131,95584
43364,276
10598,12564
39996,70491
83214,147796
76143,61531
10614,139648
83689,19253
10621,28893
76161,71525
76162,79520
10630,14433
60366,131300
67308,115851
76171,37957
76172,44854
43405,32465
76174,47107
102418,123773
10642,37995
43411,44854
43412,38594
43414,16222
10647,169819
10648,67656
10649,142606
43419,135376
76188,23449
43421,52343
10654,94944
10661,16579
76198,24369
76199,84409
43436,59041
52663,128567
76209,105352
43442,20819
100236,122664
12703,36638
43452,128462
76222,97714
43455,129598
94459,9069
12704,24648
76227,107012
76229,118051
10694,36638
76232,93994
75644,157215
10698,154636
10699,149321
43470,134084
10703,39425
76241,5505
76243,156064
10709,164609
76247,150584
10713,37427
89167,38572
43487,110779
10720,4732
94194,140203
10723,61394
43492,164774
10725,65520
10726,39425
10727,40336
10728,72218
10731,42706
10734,97007
78248,44854
93035,150200
43507,112819
43510,88743
10743,135272
10744,63006
10745,123328
10746,166041
43517,62863
10751,47193
43520,128466
10754,116489
43523,25987
50550,28276
79287,2100
43528,140921
10761,107012
72373,125188
43538,61023
83715,147796
10772,138289
10773,7528
10774,89672
43544,68767
10777,54357
56410,126906
94640,143296
10786,92712
100743,14181
43558,135272
43559,27333
76328,73469
10793,22962
10794,126918
10795,145641
76332,130948
12722,62863
10801,145895
10803,81163
10804,61394
7262,169819
100105,79103
76345,65914
43578,95870
69101,158623
76348,130455
43581,88764
43582,97025
10817,125188
43586,117882
7265,59175
10824,37957
10826,45980
43599,32078
43601,154636
10834,79520
10835,165614
50958,123773
43606,82259
43614,90761
76383,65441
76384,84639
76390,79636
43625,170400
43626,14283
10859,169819
10861,160485
43630,99491
10863,135376
72808,31700
76403,149641
43636,15117
76405,143981
69103,68718
43641,44854
43644,117882
43647,12564
72811,87777
97473,12564
76428,135272
61890,36307
72813,85780
61891,70757
83638,20308
93909,117692
43671,77745
68013,14163
102638,25362
10911,47408
43680,63006
43683,47408
10918,50922
10922,8062
76460,123420
101547,146704
76462,140921
100125,73341
43697,54357
10932,62863
43703,33398
76472,153289
10939,91657
83290,37211
94666,130014
43711,65145
43713,150859
43715,90456
76486,164774
76487,9702
10953,47157
76493,138037
43731,12564
43733,116820
76502,31662
10969,87230
43738,72073
43739,79636
43740,134580
68159,77391
10980,72967
94673,87114
10985,128416
34116,6754
43755,125446
10991,95309
43760,72967
43761,92383
10996,47193
43765,164211
43766,163550
43767,50217
11001,134084
43770,111981
76541,112141
73472,88764
43777,29568
43778,47157
83755,70491
11016,49160
76555,93180
7298,133005
83757,18031
51650,169073
11030,156484
78297,54357
43800,70839
43801,76996
11034,149641
43803,159184
13385,136538
56015,44042
43809,41009
101766,22469
11043,124431
43816,38955
72839,93163
76592,22469
43827,28276
76596,71184
78302,24371
11064,61070
11066,165290
43837,152786
76606,104129
43840,47408
89227,52343
73527,52343
43847,83363
43848,63006
11081,8585
43850,63006
43851,18412
11087,138037
43857,18412
11091,76924
43860,120189
43861,54042
43862,72123
43863,88764
43867,127367
11102,63814
43875,145946
76649,31662
11114,98008
11115,116670
76652,65520
43885,5916
76656,22157
43890,68767
11123,62863
11126,96957
43896,57018
43898,84544
43899,52953
43902,6809
72853,47107
76672,135272
11140,21147
43910,10179
12780,97024
43915,126146
76684,14163
11150,81163
11151,154636
43922,84525
76691,69209
43924,150041
11157,89087
43926,84072
43927,12564
11161,4732
65978,31662
43933,108824
51013,39455
11169,28276
43939,96246
76709,37995
11174,22499
94705,62863
6621,5769
11179,86220
43948,54209
12786,70491
76718,52476
43951,86220
43954,135272
43957,169819
76726,149854
11191,71940
43961,91182
76730,140741
11195,110904
43965,107178
43967,5505
43970,18412
11204,20719
72525,63006
11208,84389
76745,160476
43982,28276
43984,73398
11218,79636
11220,18412
43989,94944
11222,131655
11224,78412
11229,17242
101849,52343
44007,98253
83300,159187
76778,63006
11243,11036
82209,133484
11246,45980
44015,65914
44019,85566
44021,128567
44023,85518
53840,128988
44025,161792
44028,15661
11261,55261
44030,20869
97403,42716
76802,101181
44037,52717
44038,47193
11271,61531
44040,32465
44041,70839
11282,63006
11284,60444
11286,20218
44056,133477
11289,65823
77846,60861
11291,62708
67418,106737
76830,2100
76831,31068
11300,94047
11305,124196
98578,135272
11308,2072
51037,47883
76850,107178
76851,149641
76853,72967
11319,142488
44089,66022
76859,28295
76756,72967
44095,20719
44101,153607
11334,107178
98579,38604
44107,140203
11342,127838
56504,160600
11346,12564
76886,116420
56505,24048
11354,149641
44123,111569
44124,135272
49176,40336
44128,78894
76897,32465
56507,164258
11364,16039
83814,159187
76902,101181
11367,59175
11369,69209
44138,89847
44139,13334
44141,20719
76911,12958
11376,79080
11377,84389
44146,29411
44147,45320
11380,37217
11383,95771
76925,15259
44159,143717
88265,164996
44161,3752
57118,27339
11402,21040
83874,154636
11407,21147
11408,28276
11410,5505
44180,70936
44181,25003
11415,134289
72900,72967
76958,122461
51056,124869
76962,149641
44195,63006
11431,141243
44202,148434
87498,79636
11440,85650
11441,86551
11444,141759
67071,84544
76983,79520
76984,147796
44217,37957
44218,77218
11451,114391
11453,167923
11455,79636
44224,37009
11457,103114
76995,18412
11461,69209
76999,31662
96095,37427
44236,140921
44239,75877
11473,168573
44242,103114
93128,7913
44245,45320
94756,154636
11486,130291
39663,135272
11490,65520
100219,97097
11493,65823
45119,145641
11502,18412
11504,75588
11506,153551
11508,47180
11510,6533
11512,46990
53428,81462
11516,147796
44285,155792
11518,32465
77055,52343
44288,24048
51072,75539
11523,46990
11526,18412
44296,163754
78380,46482
44301,103114
44302,148434
89304,18912
77075,101824
77076,42988
74581,112141
77080,20308
100228,142762
44315,24679
72399,86220
38574,47107
12848,46733
11555,108097
11557,70491
94769,14433
77096,47408
44329,3752
34695,163680
77101,117452
77104,63006
51080,128089
11572,90902
77110,136405
11575,128670
11580,135272
44349,18344
11583,154636
11585,60861
77125,20719
11590,97007
11591,157827
11592,94652
11593,62085
44365,37995
67469,20719
97187,104129
44369,126146
11602,81442
40758,59259
44372,126759
44373,60755
11608,79520
11610,57018
88768,155223
44383,7746
44384,20719
11622,42497
44392,25227
77161,168573
11626,157750
72935,69943
100242,26229
88240,153551
56552,87057
44402,150041
11641,49126
44410,83144
11644,93759
77181,20719
77182,88295
44415,134084
44416,5825
44417,112550
77186,5825
44419,52343
44420,18585
44423,57018
44424,68767
40172,98989
11659,68615
83314,135409
44431,138689
11665,38805
44434,71940
11667,36307
44438,117882
34713,128416
44440,52343
77209,16569
44442,70491
77212,28276
95317,5505
44447,144129
99588,28443
44449,51558
44453,42721
44454,115851
11687,143981
11688,48656
44457,126574
94791,32465
77228,135272
44461,56568
44462,33051
87804,168478
44464,70411
77233,105557
11699,78694
77236,56211
11701,32977
44470,127804
44471,38469
34719,24371
77244,103824
61493,57018
77246,151327
11712,45656
12875,20719
44484,166354
77254,18412
11719,14163
77256,125188
44492,61531
77261,90579
77262,59259
72405,5505
11731,156064
44501,5505
102581,24065
11736,85780
44509,37057
40187,41618
44516,80499
94801,79616
44521,126146
77290,103114
83879,103014
73497,128567
44525,70153
77295,12564
77298,61531
78419,40336
11764,125756
84387,155223
86591,114640
44538,34867
44539,154636
11773,31107
44543,19253
98934,166354
44547,144267
44552,124196
83884,51852
75584,127189
11787,26796
44562,102204
44568,23696
77339,63609
11805,18341
44575,169234
77345,157909
78427,113305
44580,107711
67505,47193
74950,69460
73402,81330
11823,79636
58781,147796
67507,68615
44598,18412
34740,27304
44603,28276
44604,71940
77373,73469
44607,29411
76787,117929
77382,51612
44615,21078
11848,107012
77386,26741
11851,28295
44621,36307
77390,154636
77392,126092
44625,52343
11859,123578
44630,117882
44633,74798
44634,81131
44638,90761
44639,144589
77408,24900
77410,5940
77411,3318
102208,75877
78438,5505
44647,113920
76894,111741
11881,37057
11882,57018
44654,12564
100285,40336
77424,127836
11889,47753
44660,114823
44661,129598
44662,162341
44665,20106
78442,34547
11902,153551
44671,139586
94827,142936
11909,153698
67521,85557
94828,117882
11918,114109
89368,135272
101872,36307
11926,75877
11929,63006
77467,7913
77468,50688
89370,154636
44706,135272
77477,99425
77478,85764
54954,41887
11946,150332
11950,113916
44720,57018
67528,20719
77491,97025
88061,20719
11959,12564
44728,129598
83324,28276
77498,159187
11965,41101
44734,52343
44735,66968
77504,165190
72992,22962
44740,70491
87531,32360
44742,62863
11975,84544
11979,15258
99590,125188
44749,164544
11982,3318
44755,51558
44761,47408
44764,145641
98601,75018
11999,12564
44768,29827
12002,32529
43748,49551
12008,137636
12012,66434
44781,11257
12925,169290
77552,99407
44787,159187
77557,12564
101540,20719
44791,72967
83924,97024
44795,163287
12028,28712
77565,125188
12032,134084
12033,25326
44802,27858
12036,79520
77871,67589
44812,24371
12045,162333
77582,74630
12047,28276
44816,107012
77586,31662
44819,117882
44824,54209
56049,57018
12060,37957
51162,32876
44831,35464
12065,32529
12068,87114
12934,154636
12070,116758
73009,47193
44843,16740
40242,73398
77616,92199
77620,102488
84315,171054
12089,34314
77627,67295
12092,65537
54959,33726
77630,70839
77633,79130
70235,109690
73014,16141
77638,95896
35319,157595
77643,62655
77644,2143
44879,62351
77649,80546
12114,149641
44889,20878
44892,27069
73018,51852
12128,74900
12944,142295
44899,164737
44900,81131
44905,72967
2023,166876
44908,158569
12141,61796
12143,31662
44916,75527
44920,169819
44921,94944
44923,145641
44924,133030
44925,146523
77694,15259
77697,76820
77699,63006
77701,112819
12168,69460
12173,165190
65873,116820
98607,150041
103232,66291
77717,137805
12183,22962
44817,47408
77721,140741
12186,125704
12189,40336
77728,72348
12955,59175
68056,63006
12202,28276
12204,37009
44974,117144
12208,83347
44977,150585
12212,131300
77752,40336
44985,122027
95245,9702
12221,77455
44990,56792
44997,52343
102775,160476
77769,128988
77770,53528
102414,62863
77778,60230
45012,57018
71331,149841
12964,20719
12250,85780
45023,95976
45030,125372
45031,123350
12264,63006
66640,79636
45035,42199
77806,114777
45045,2072
45737,144549
86608,28276
12281,162341
44054,38572
45051,156064
85517,75877
101884,57018
73045,45980
12289,113079
12290,128988
45060,146704
12293,5825
45062,15259
82244,20308
73047,104631
12300,114568
45072,128416
45074,54709
77843,24688
45076,135272
94894,24810
12310,149641
45080,55792
45081,84409
45083,63006
45086,10768
67589,30155
45098,25218
63696,116318
77869,12609
45103,37957
45104,76924
12338,5325
45107,112258
12341,44854
45110,116470
78516,60870
77882,120164
12347,8585
77884,165249
63585,75018
12351,135376
12354,115757
45124,126918
12982,153551
45126,59440
12360,131930
12362,79636
77899,14163
12364,142477
45135,128089
83444,57018
12373,167477
77911,92778
45144,157229
12381,64508
12382,44705
77919,72967
51216,19973
45156,153551
12391,71110
45160,56234
45163,143685
12398,135272
45168,103014
12402,105559
12403,52343
12404,99646
12405,19799
77944,109093
12409,5888
12410,49474
45179,57018
67605,12564
78528,63006
45186,128567
78756,5825
51222,106667
45190,95
12424,135865
12425,6424
45195,125188
45198,3318
45203,16141
12438,23696
102430,44854
12440,104937
12441,75043
45212,42199
12447,62863
45216,111225
12450,88764
12451,155389
46280,138778
77990,75489
45224,74655
12457,63006
45227,77723
12461,127735
51229,106814
45232,103594
92500,15147
56691,37957
12468,151981
78009,97079
45242,13007
45243,40399
12478,22167
12479,25003
12481,7746
78018,170215
85627,120712
78020,71098
12485,167310
67617,154636
78024,63006
12489,52343
12491,154636
45263,12564
45265,52921
45266,111532
12499,99415
12501,57018
45271,166354
78042,79520
45276,68615
45280,134286
12514,53906
89467,75877
37515,26849
45289,37010
12522,105352
67623,73870
89469,65914
12528,33942
45297,121009
92072,44854
45301,49178
34857,2480
45304,12564
78075,24801
45308,32465
51242,20719
78081,9622
78082,85780
99812,20719
45316,111532
12549,12564
78087,119879
45320,67755
78089,43405
12554,45678
29399,131655
12557,107178
45329,61531
12562,42706
78553,43960
45337,119283
45340,138885
12573,149641
7557,160209
12578,113298
45349,160476
77889,84544
78119,29411
78121,86227
101894,113139
12086,12564
45357,20719
45358,160476
62173,143981
12594,42988
12595,113334
12596,103132
78133,103234
12598,70491
45367,106414
62175,126146
12606,124470
12609,54357
12610,164289
45379,18031
12613,40336
78150,166707
45383,19888
45385,89847
45388,32465
45390,36171
78161,14433
45395,165190
12629,68328
78166,63006
45399,47408
12632,127189
